Material Composition,Fabrication Technique,Tensile Strength (MPa),Thermal Conductivity (W/m·K),Elastic Modulus (GPa),Density (g/cm³),Fiber Volume Fraction (%)
Carbon Nanotubes,Electrospinning,1416.3148744811865,45.4319275152804,87.88524709188297,1.9883650437860974,43.89283556212321
Graphene,Electrospinning,607.5462619547224,49.68852094944666,75.00928928295214,2.48049630857657,44.269975702945594
Polymer Matrix,Electrospinning,693.9802121060054,12.160089235326254,98.25607991040204,2.407137975768601,54.080619002370696
Carbon Nanotubes,Electrospinning,1486.2697472955654,29.810254954219356,61.92534208946023,2.159465157747399,51.66128535089199
Graphene,Electrospinning,515.0226742378746,23.15541978853001,114.01601976636813,1.8691927586964887,58.059828720032385
Carbon Nanotubes,Langmuir-Blodgett,1008.2519696529233,25.74719419725244,106.6017796025651,2.2000883362798085,46.13908391808139
Carbon Nanotubes,Electrospinning,1016.1128500818143,28.065390093852344,133.24301986755756,1.9602735560010744,40.834428871040096
Graphene,Electrospinning,763.1615251457738,39.58815825804759,142.59544058321035,1.608839961559851,59.899987096405454
Graphene,Electrospinning,1163.028880443661,33.65198812684705,78.94410970302172,2.2959776887585015,46.25487738788907
Carbon Nanotubes,Electrospinning,1444.9409064270137,48.448043528671214,173.87478572747952,2.3716115619752394,43.2385357743231
Carbon Nanotubes,Electrospinning,950.2139309565771,23.310583969581362,94.71347976199891,1.9076069330667984,59.687622237421465
Graphene,Langmuir-Blodgett,1249.4195054011905,31.66016329930971,74.38573378924944,2.1657263102588407,51.257873804792084
Carbon Nanotubes,Electrospinning,1146.0702592714583,42.533141237347884,191.76221853506078,1.5303626473701257,42.977162041303615
Carbon Nanotubes,Langmuir-Blodgett,972.9418635417148,24.921136679747207,54.54705269657008,1.6972501460796765,56.716429901679525
Graphene,Electrospinning,549.8122998032047,28.611968024436383,123.67318812886197,2.0702639223334454,58.90837959513628
Carbon Nanotubes,Electrospinning,1241.7498049572753,37.39898210740907,78.88065588640372,1.774082623518241,57.6256004581203
Carbon Nanotubes,Electrospinning,863.2514471214629,44.42976874417226,226.55854039897463,2.4443635912805153,43.97238671817477
Polymer Matrix,Langmuir-Blodgett,724.4946884024209,26.62725881695315,214.89167923986736,2.3370441278324794,41.0537592852662
Graphene,Electrospinning,1448.2686497881705,31.278018885869603,62.10534047190224,2.1550062130164003,47.4259936335488
Polymer Matrix,Electrospinning,1273.502769547162,49.00489141163356,160.09021394803813,2.498839807676833,47.09690041046458
Polymer Matrix,Electrospinning,1462.2686816769365,11.69876647788016,109.07110807201133,1.7432478923926467,48.118381942364756
Polymer Matrix,Electrospinning,756.21693216559,27.92914866638178,88.5091076720304,2.419127037449208,55.97961305685961
Carbon Nanotubes,Electrospinning,1335.7933275778873,35.43927404516802,112.30772722414872,1.804573439010019,40.192931010588545
Carbon Nanotubes,Electrospinning,1107.7214042619692,10.337098302485007,213.1774718557974,2.096594752716696,53.49626922833014
Polymer Matrix,Electrospinning,1481.5036893032197,33.87146006265658,61.57107417557537,1.9343672063727357,59.70308062687851
Polymer Matrix,Langmuir-Blodgett,1446.3169456136575,12.247998186520359,179.64667681570526,1.9432145941470258,47.98306393220303
Polymer Matrix,Electrospinning,1472.9680449427024,44.30233586592733,232.67402906462448,2.262510024136863,49.70114873766334
Carbon Nanotubes,Electrospinning,1451.767618339942,42.28344382034264,139.61126948128043,1.8475434199236953,52.55950246151951
Polymer Matrix,Electrospinning,507.66086689043897,11.29020547194385,230.30278603767619,2.0075283834409614,45.71167875523435
Polymer Matrix,Langmuir-Blodgett,1241.0854101506893,11.952160982295045,231.3600858148465,1.7117136012930128,54.37034144475827
Graphene,Langmuir-Blodgett,771.9345612096417,40.1445572624641,171.9191544044903,2.263471559333304,44.059939500760635
Graphene,Electrospinning,1205.027095552528,24.781795703132413,141.1681066877204,2.0519315332727843,41.295840153059046
Carbon Nanotubes,Langmuir-Blodgett,1480.6112012539088,33.001031517532994,197.5327298055447,1.755063597260302,56.02657672561428
Graphene,Electrospinning,539.3593906987588,20.813130790615357,233.24452770830945,1.7659350814146972,43.53037181044213
Graphene,Electrospinning,1066.9878324393503,16.918755044163987,186.00706888193318,1.7935367800339777,54.629871153420495
Graphene,Langmuir-Blodgett,1234.9531581167694,21.84308470190246,91.92143610313227,2.1992919502508927,57.42615376688832
Carbon Nanotubes,Electrospinning,753.3587822148069,19.86854800895952,214.01114929076843,2.095092002006334,40.91549326067888
Graphene,Langmuir-Blodgett,725.1219370671424,27.932297529573376,240.30667196483282,2.3222456606154123,54.13391639422745
Carbon Nanotubes,Langmuir-Blodgett,560.345505401881,39.86704661150745,132.05497583425887,2.0715299152237447,52.92471166762732
Polymer Matrix,Langmuir-Blodgett,593.9198571680756,32.16517631707826,189.5179353766846,1.8066533919818875,52.477589289330524
Graphene,Electrospinning,1156.7499108483617,34.36713231758874,153.63326980714496,2.462870201993282,45.90716508041681
Carbon Nanotubes,Electrospinning,1005.2106190319508,28.80314385832337,72.4018373922487,2.3861041998948616,40.91259227559223
Graphene,Electrospinning,530.0722274819459,22.98934560811265,119.9684028596719,1.7788213981265386,41.969721853013326
Polymer Matrix,Electrospinning,1469.6617587527658,15.740353014419517,82.76592169849783,2.412692965036669,45.458292940706144
Carbon Nanotubes,Electrospinning,1156.045869488805,24.18261836456004,184.71467167131024,2.2201243403255733,48.123769026889974
Carbon Nanotubes,Electrospinning,1015.4685690160084,36.60794464855461,166.41893982659855,1.9146937908402988,58.361933772994234
Carbon Nanotubes,Electrospinning,772.7242366264234,39.35109691695281,56.706880416725824,1.9668768176366633,53.681509123983496
Polymer Matrix,Langmuir-Blodgett,1158.0988848075033,28.76726175632854,62.32138285309239,1.946381542306265,40.522365023484994
Polymer Matrix,Electrospinning,864.1678628827128,35.79989098332183,102.15849644393214,2.2968634814099387,58.39428247521438
Polymer Matrix,Electrospinning,1202.4941626624895,18.42164327537009,198.9719064286401,1.6755042031437921,54.406999748421505
Carbon Nanotubes,Electrospinning,1182.5719203067642,44.40265282895825,75.36722001209813,1.558667891826497,49.85146929463416
Polymer Matrix,Langmuir-Blodgett,592.7437951241293,44.63745802705699,90.95482021167894,1.9984579116002847,49.260306557851884
Graphene,Langmuir-Blodgett,1409.2607083109917,22.813117090901013,231.52527897377436,1.7904095673661227,58.66366322600733
Polymer Matrix,Langmuir-Blodgett,986.9742516016813,31.908489571797087,159.22750092048565,2.0639243141006482,51.000163248979085
Carbon Nanotubes,Electrospinning,892.944938966554,34.26648113660877,174.16992849544397,2.4781948709768957,50.05552669370732
Graphene,Langmuir-Blodgett,1455.4621436287784,28.8972015513856,141.1532290730159,2.171452564958939,55.49248989622788
Polymer Matrix,Langmuir-Blodgett,938.2092811112116,46.44568614231149,109.95419810417926,2.459218328854891,51.862314485998304
Graphene,Electrospinning,1221.2209169030643,39.588677871727285,99.82605706459756,2.2320547123625687,44.977215692077124
Graphene,Electrospinning,1155.1364772498362,36.900419704349304,167.84391725227033,1.5759150348245368,59.977581579864314
Carbon Nanotubes,Electrospinning,665.1400980830566,30.80372886142829,144.19505932018427,2.3893008713727513,45.615591855520655
Graphene,Langmuir-Blodgett,1491.142773743137,13.393893197549694,130.60662471800208,1.6989195969346729,53.66252971070678
Graphene,Electrospinning,963.6043222908867,14.312855104803862,188.8770328708688,2.3647893389883428,49.79471836788814
Carbon Nanotubes,Electrospinning,894.7825724173085,21.960354489760768,130.83083164539812,2.249083401158688,42.43667786311619
Carbon Nanotubes,Electrospinning,1419.6134927532303,18.460890734756536,57.34607618728154,2.338617577201818,59.179577631844126
Carbon Nanotubes,Electrospinning,1029.2383365771102,48.10123887631977,217.93398666757943,1.7535804423191583,46.71460014420447
Graphene,Electrospinning,1205.0769619293123,26.39250074606928,113.68068818447344,2.307396817335333,53.14033991098259
Graphene,Electrospinning,1346.246047262011,45.06421754635008,239.28034698348264,2.110352044710526,54.754141370284565
Graphene,Langmuir-Blodgett,735.4943957245184,42.72318734664926,225.91161866214304,1.5818730257327265,47.89431660717047
Carbon Nanotubes,Electrospinning,669.4665851945294,42.5028109094838,96.78324884862879,2.389131926636273,45.21475238902901
Polymer Matrix,Langmuir-Blodgett,568.506805591006,18.62830100587406,243.09420297888872,2.3768112646221407,41.17805908639641
Graphene,Langmuir-Blodgett,1397.1332992460652,27.89287252003262,220.71215189278502,2.0719911323433484,59.03128861532567
Polymer Matrix,Electrospinning,700.3670947431488,22.71807966588558,247.0032907304518,1.9526243113489263,51.64162276326687
Carbon Nanotubes,Langmuir-Blodgett,807.7540440643938,48.81644015355679,185.58969102821607,1.900547024066731,54.32823236718909
Graphene,Langmuir-Blodgett,785.8069260789512,45.0697720518268,236.14534984884844,2.102737282891124,49.377042191810574
Polymer Matrix,Langmuir-Blodgett,804.5879875223949,19.99694643892372,188.01862441034297,2.3416907896936165,44.66416251918531
Graphene,Electrospinning,1168.0611268287184,22.540814432406464,221.0186780901782,2.0659276597392644,59.90825407240601
Graphene,Langmuir-Blodgett,1454.1135587405383,31.15636950311298,172.08585853588136,1.6296518149436454,59.347919747573414
Graphene,Langmuir-Blodgett,829.4534359575405,21.144231405255308,235.83487451599242,1.8061691823665271,57.1998776508556
Polymer Matrix,Langmuir-Blodgett,907.6471546586968,42.98119866347645,153.61738112589137,2.1682467899943885,58.322582696415445
Carbon Nanotubes,Langmuir-Blodgett,1271.1469841086112,42.76925111619245,197.3137451318249,2.1468247529096454,51.500815264318526
Graphene,Electrospinning,932.3379441876859,38.973617513170616,233.39209041863558,2.018898128185179,47.35576459091438
Carbon Nanotubes,Electrospinning,1426.0427679260474,37.572408190241724,134.47802374878026,1.7404779453321202,46.8630490840909
Carbon Nanotubes,Langmuir-Blodgett,1003.2180507452165,31.892060299797656,55.28041498072229,1.7705797065768156,58.67449536169511
Polymer Matrix,Electrospinning,847.7348557636154,23.884490284332692,72.60942278749032,1.9842496181577745,59.17731172629158
Polymer Matrix,Electrospinning,1471.5724837342696,43.4775381109297,244.38228834998694,1.8944962489877795,48.80969957835161
Carbon Nanotubes,Langmuir-Blodgett,925.7818760641799,44.353286850070894,224.64050824476664,1.8159369061403163,52.14180136122695
Graphene,Electrospinning,731.1748711880425,11.980378754566697,146.6834879592673,2.3294581236649634,56.10539363320676
Polymer Matrix,Electrospinning,677.700814789533,25.94477655696317,242.1798824136635,2.0040187232734565,54.050161335066406
Graphene,Langmuir-Blodgett,1495.1813258283255,11.06510321800898,87.1211091551244,2.0030687564390437,57.393570322951504
Graphene,Langmuir-Blodgett,1252.987693128849,43.57909578798539,72.19327349943892,1.928055922795657,52.17264826777832
Graphene,Electrospinning,908.6597974551808,17.083729860881675,170.28801558306293,2.1809028150955827,51.649631761157444
Carbon Nanotubes,Electrospinning,1326.36334285219,36.95467059266131,126.42405940695616,1.6756496858050358,47.515619567612084
Graphene,Electrospinning,1046.806129514485,24.2950327077748,117.95392719140135,2.443588069582531,41.46556112709798
Carbon Nanotubes,Electrospinning,817.3895736332724,42.6426181292866,196.8303790329623,1.6046126682738293,41.11084277684008
Carbon Nanotubes,Langmuir-Blodgett,1243.3858087359595,30.38747601015058,80.00262698405855,2.2102997741350032,43.03501836630189
Graphene,Langmuir-Blodgett,1245.8947388831518,22.976076978062274,205.68980455802316,2.204302669234884,41.15546174955628
Graphene,Langmuir-Blodgett,1000.169229184135,22.954826690029616,121.88992318683931,1.6139377704230067,50.70288111612177
Graphene,Langmuir-Blodgett,545.1583403554964,23.077089696863116,247.34751159174607,2.4930427528082957,48.07154235790702
Graphene,Langmuir-Blodgett,577.0224865736676,41.54316867677212,211.74921737971692,1.5343138780363472,40.52550986401067
Carbon Nanotubes,Electrospinning,1288.749479001271,38.44462395306694,179.24471241961916,1.8646899657580545,40.43786828401776
Graphene,Electrospinning,1323.4763759882132,22.76856429386132,95.8892539868211,1.9247702510356308,50.46031187752658
Graphene,Langmuir-Blodgett,1178.2897485771823,29.60832355774412,241.2852920027948,2.3028061732594742,50.98226445482675
Carbon Nanotubes,Langmuir-Blodgett,1339.068575417683,13.046135421173016,56.58200795342003,1.5298173811009512,40.745714119439114
Polymer Matrix,Langmuir-Blodgett,1219.487470357612,43.10001073437692,94.66995600186681,2.057020158636655,53.39975467783978
Polymer Matrix,Electrospinning,1396.934620508916,20.63819237774984,57.35514180742418,1.704001018035881,42.517361433104526
Carbon Nanotubes,Electrospinning,650.3982726132804,45.56900567354787,243.30323594836395,2.0725887602852553,49.89034641348729
Polymer Matrix,Electrospinning,887.7415283268735,33.871867720517045,224.2899039292052,2.146346890296938,43.17626056844841
Carbon Nanotubes,Langmuir-Blodgett,964.1107938908192,32.7128064886417,240.42153316028057,1.534141116780458,40.78123214443554
Graphene,Langmuir-Blodgett,797.6637947582136,16.508749692568863,193.00699715331785,1.5674646441352962,44.24730404147587
Graphene,Langmuir-Blodgett,1225.366448149444,12.781414383600659,55.484813159359646,1.5852244049374626,49.28291545230871
Polymer Matrix,Langmuir-Blodgett,1412.4388126891401,32.104663239273066,236.3004080651269,2.3522774448677133,54.87818558335029
Graphene,Langmuir-Blodgett,912.4821992692763,28.71956493020896,134.19055433616336,2.4266671733439544,45.31115659519217
Polymer Matrix,Electrospinning,1441.5419645979666,14.787321343090504,123.64017381094905,1.9377226725337695,53.701290914188114
Polymer Matrix,Langmuir-Blodgett,1016.7689071440567,43.42350890072747,106.82647258793052,2.3747962934489073,57.2538723911382
Graphene,Electrospinning,1022.5156268160512,26.6896047670286,107.35956545674483,1.9762101778360461,45.39555612446571
Graphene,Electrospinning,1100.2195406777564,20.41831201563548,210.1257104037828,1.9011262943265685,50.44452069089314
Polymer Matrix,Electrospinning,768.3310651193253,41.53088372585553,101.27589567382606,2.0312449588715267,48.188702999973614
Graphene,Electrospinning,883.3605191350371,46.52256627107748,94.43241148770343,2.2901856183039864,40.54932851081296
Carbon Nanotubes,Electrospinning,1053.2374528854948,22.23850812756161,189.60392556777077,1.723765837764821,47.837465787208615
Graphene,Langmuir-Blodgett,1441.9828855732617,41.03799541606589,107.49261320813585,1.8017318183536568,47.54400755096961
Graphene,Langmuir-Blodgett,1142.6925784552184,36.100786280340536,52.62618753061516,2.34887446074564,52.437935274918
Carbon Nanotubes,Langmuir-Blodgett,833.1165578887095,49.58911135016367,236.3532774153312,2.415976440812483,57.32862691938946
Graphene,Electrospinning,510.4685733165026,18.159708296449104,112.71277739669965,1.6230098595874936,53.43737168546588
Graphene,Electrospinning,1481.6656499299056,48.42715978025818,202.87549037361973,2.204934999070013,47.10766625774235
Polymer Matrix,Electrospinning,992.9845578183954,22.610882268395585,143.79746546429652,1.5096201880670523,48.97741073484674
Graphene,Electrospinning,1438.4951583307711,26.47817192283889,76.81596371129184,1.7461872147254027,57.743176673675386
Graphene,Electrospinning,1049.3452338350528,24.353032565821394,182.3856476947209,1.5686278380269838,52.78004359446799
Carbon Nanotubes,Electrospinning,1105.4648602222887,20.738027883535036,96.31196539266884,2.01539144571794,47.79682561382047
Polymer Matrix,Langmuir-Blodgett,1211.912255903972,37.72890325721174,107.58357498700633,1.8433837200664998,52.00329040073851
Polymer Matrix,Electrospinning,820.9757336644057,33.56581282903378,56.481272812525575,1.6375875038002294,52.886646927431016
Polymer Matrix,Electrospinning,1198.9839606750345,22.22767782768386,53.2806700227414,1.500320827085901,49.645507748226315
